,index
6898,9621
111622,9622
6948,9623
51939,9624
6705,9625
104875,9626
5965,9627
179401,9628
83132,9629
164909,9630
2975,9631
512,9632
346,9633
109483,9634
7757,9635
668,9636
4338,9637
7073,9638
1731,9639
152372,9640
3161,9641
119068,9642
472,9643
626,9644
164655,9645
1919,9646
96430,9647
163645,9648
7826,9649
78142,9650
4312,9651
7012,9652
82527,9653
3673,9654
2008,9655
97168,9656
7335,9657
48161,9658
56286,9659
80590,9660
4852,9661
133377,9662
6289,9663
26704,9664
5874,9665
6969,9666
165549,9667
3736,9668
5284,9669
107999,9670
115664,9671
5767,9672
6348,9673
3973,9674
111384,9675
27731,9676
46337,9677
5047,9678
150254,9679
5007,9680
2445,9681
138204,9682
57951,9683
3011,9684
8268,9685
4383,9686
5113,9687
149566,9688
128512,9689
7047,9690
7059,9691
2263,9692
55553,9693
136602,9694
2935,9695
6835,9696
147250,9697
3816,9698
66511,9699
6886,9700
25887,9701
126921,9702
55020,9703
13,9704
950,9705
43919,9706
1592,9707
26865,9708
72720,9709
114670,9710
93443,9711
113741,9712
76143,9713
83796,9714
209,9715
6872,9716
131749,9717
4189,9718
4440,9719
982,9720
64499,9721
8447,9722
36527,9723
170875,9724
6042,9725
7700,9726
5076,9727
7306,9728
4883,9729
102217,9730
151559,9731
6303,9732
5384,9733
64030,9734
2262,9735
6710,9736
137,9737
157775,9738
4500,9739
87522,9740
102165,9741
